index	ID	EC	kcat	ORGANISM	PMID	kcat_new	correct reaction ID	comment	new	enzyme	correct kcat	UNIPROT_list	LITERATURE	checked	new enzyme	#UIDs	substrate_ID_list	product_ID_list
	10029.0	3.4.11.18	2.13	Leishmania donovani	29680505.0		21213		False		2.13	['A0A3S7WWI2']	753843	False	False	1	['InChI=1S/C13H14N2O3/c1-7-5-12(16)18-11-6-9(3-4-10(7)11)15-13(17)8(2)14/h3-6,8H,14H2,1-2H3,(H,15,17)/t8-/m0/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1', 'InChI=1S/C10H9NO2/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5H,11H2,1H3']
	10028.0	3.4.11.18	1.82	Leishmania donovani	29680505.0		21213		False		1.82	['A0A3S7WWI2']	753843	False	False	1	['InChI=1S/C13H14N2O3/c1-7-5-12(16)18-11-6-9(3-4-10(7)11)15-13(17)8(2)14/h3-6,8H,14H2,1-2H3,(H,15,17)/t8-/m0/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1', 'InChI=1S/C10H9NO2/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5H,11H2,1H3']
	10027.0	3.4.11.18	1.66	Leishmania donovani	29680505.0		21213		False		1.66	['A0A3S7WWI2']	753843	False	False	1	['InChI=1S/C13H14N2O3/c1-7-5-12(16)18-11-6-9(3-4-10(7)11)15-13(17)8(2)14/h3-6,8H,14H2,1-2H3,(H,15,17)/t8-/m0/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1', 'InChI=1S/C10H9NO2/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5H,11H2,1H3']
	10026.0	3.4.11.18	1.5	Leishmania donovani	29680505.0		21213		False		1.5	['A0A3S7WWI2']	753843	False	False	1	['InChI=1S/C13H14N2O3/c1-7-5-12(16)18-11-6-9(3-4-10(7)11)15-13(17)8(2)14/h3-6,8H,14H2,1-2H3,(H,15,17)/t8-/m0/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1', 'InChI=1S/C10H9NO2/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5H,11H2,1H3']
	10024.0	3.4.11.18	0.43	Leishmania donovani	29680505.0		21213		False		0.43	['A0A3S7WWI2']	753843	False	False	1	['InChI=1S/C13H14N2O3/c1-7-5-12(16)18-11-6-9(3-4-10(7)11)15-13(17)8(2)14/h3-6,8H,14H2,1-2H3,(H,15,17)/t8-/m0/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1', 'InChI=1S/C10H9NO2/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5H,11H2,1H3']
	10025.0	3.4.11.18	1.47	Leishmania donovani	29680505.0		21213		False		1.47	['A0A3S7WWI2']	753843	False	False	1	['InChI=1S/C13H14N2O3/c1-7-5-12(16)18-11-6-9(3-4-10(7)11)15-13(17)8(2)14/h3-6,8H,14H2,1-2H3,(H,15,17)/t8-/m0/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1', 'InChI=1S/C10H9NO2/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5H,11H2,1H3']
	13935.0	5.3.1.4	28.4	[Clostridium] hylemonae	29684065.0		30734		False		28.4	['C0C0X3']	749125	False	False	1	['InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3+,4+,5-,6?/m1/s1']	['InChI=1S/C6H12O6/c7-2-6(11)5(10)4(9)3(8)1-12-6/h3-5,7-11H,1-2H2/t3-,4+,5+,6?/m1/s1']
	12009.0	4.1.1.19	0.92	Helicobacter pylori	29684243.0		27702		False		0.92	['O25176']	747997	False	False	1	['InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1']	['InChI=1S/C5H14N4/c6-3-1-2-4-9-5(7)8/h1-4,6H2,(H4,7,8,9)', 'InChI=1S/CO2/c2-1-3']
	4805.0	2.3.1.157	0.5	Mycobacterium tuberculosis	29684272.0				False		0.5	['A5U161']	756049	False	False	1		
	7299.0	2.7.7.23	120	Mycobacterium tuberculosis	29684272.0		14530		False		120	['A5U161']	756049	False	False	1	['InChI=1S/C9H15N2O15P3/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(24-8)3-23-28(19,20)26-29(21,22)25-27(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,21,22)(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1', 'InChI=1S/C8H16NO9P/c1-3(11)9-5-7(13)6(12)4(2-10)17-8(5)18-19(14,15)16/h4-8,10,12-13H,2H2,1H3,(H,9,11)(H2,14,15,16)/t4-,5-,6-,7-,8-/m1/s1']	['InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/t7-,8-,10-,11-,12-,13-,14-,15-,16-/m1/s1', 'InChI=1S/H4O7P2/c1-8(2,3)7-9(4,5)6/h(H2,1,2,3)(H2,4,5,6)']
	7296.0	2.7.7.23	100	Mycobacterium tuberculosis	29684272.0		14530		False		100	['A5U161']	756049	False	False	1	['InChI=1S/C9H15N2O15P3/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(24-8)3-23-28(19,20)26-29(21,22)25-27(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,21,22)(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1', 'InChI=1S/C8H16NO9P/c1-3(11)9-5-7(13)6(12)4(2-10)17-8(5)18-19(14,15)16/h4-8,10,12-13H,2H2,1H3,(H,9,11)(H2,14,15,16)/t4-,5-,6-,7-,8-/m1/s1']	['InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/t7-,8-,10-,11-,12-,13-,14-,15-,16-/m1/s1', 'InChI=1S/H4O7P2/c1-8(2,3)7-9(4,5)6/h(H2,1,2,3)(H2,4,5,6)']
	4804.0	2.3.1.157	0.13	Mycobacterium tuberculosis	29684272.0				False		0.13	['A5U161']	756049	False	False	1		
	62.0	1.1.1.1	0.0019	Sphingomonas sp. A1	29697194.0		197		False		0.0019	['A0A075B5H4']	745695	False	False	1	['InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4-/m1/s1', 'InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/p+1']	['InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3+,4+,5?/m1/s1', 'InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C5H10O5/c6-1-2-3(7)4(8)5(9)10-2/h2-9H,1H2/t2-,3-,4+,5?/m1/s1']
	31.0	1.1.1.1	1.4	Sphingomonas sp. A1	29697194.0		193		False		1.4	['A0A075B5H4']	745695	False	False	1	['InChI=1S/p+1', 'InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C6H10O6/c7-2-5(10)3(8)1-4(9)6(11)12/h3,5,7-8,10H,1-2H2,(H,11,12)/p-1/t3-,5+/m0/s1']	['InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C6H8O6/c7-2-5(10)3(8)1-4(9)6(11)12/h2-3,5,8,10H,1H2,(H,11,12)/t3-,5+/m0/s1']
	63.0	1.1.1.1	0.0052	Sphingomonas sp. A1	29697194.0		203		False		0.0052	['A0A075B5H4']	745695	False	False	1	['InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1', 'InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/p+1']	['InChI=1S/C6H12O6/c7-1-3(9)5(11)6(12)4(10)2-8/h1,3-6,8-12H,2H2/t3-,4+,5-,6-/m1/s1', 'InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']
	14038.0	5.3.3.2	8.27	Saccharomyces cerevisiae	29712558.0		30970		False		8.27	['P15496']	748596	False	False	1	['InChI=1S/C5H12O7P2/c1-5(2)3-4-11-14(9,10)12-13(6,7)8/h1,3-4H2,2H3,(H,9,10)(H2,6,7,8)']	['InChI=1S/C5H12O7P2/c1-5(2)3-4-11-14(9,10)12-13(6,7)8/h3H,4H2,1-2H3,(H,9,10)(H2,6,7,8)']
	4593.0	2.1.1.45	0.52	Homo sapiens	29715278.0		9361		False		0.52	['P04818']	758166	False	False	1	['InChI=1S/C20H23N7O6/c21-20-24-16-15(18(31)25-20)27-9-26(8-12(27)7-22-16)11-3-1-10(2-4-11)17(30)23-13(19(32)33)5-6-14(28)29/h1-4,12-13H,5-9H2,(H,23,30)(H,28,29)(H,32,33)(H4,21,22,24,25,31)/t12?,13-/m0/s1', 'InChI=1S/C9H13N2O8P/c12-5-3-8(11-2-1-7(13)10-9(11)14)19-6(5)4-18-20(15,16)17/h1-2,5-6,8,12H,3-4H2,(H,10,13,14)(H2,15,16,17)/t5-,6+,8+/m0/s1']	['InChI=1S/C10H15N2O8P/c1-5-3-12(10(15)11-9(5)14)8-2-6(13)7(20-8)4-19-21(16,17)18/h3,6-8,13H,2,4H2,1H3,(H,11,14,15)(H2,16,17,18)/t6-,7+,8+/m0/s1', 'InChI=1S/C19H21N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,12,21H,5-8H2,(H,24,29)(H,27,28)(H,31,32)(H4,20,22,25,26,30)/t12-/m0/s1']
	4594.0	2.1.1.45	0.54	Homo sapiens	29715278.0		9361		False		0.54	['P04818']	758166	False	False	1	['InChI=1S/C20H23N7O6/c21-20-24-16-15(18(31)25-20)27-9-26(8-12(27)7-22-16)11-3-1-10(2-4-11)17(30)23-13(19(32)33)5-6-14(28)29/h1-4,12-13H,5-9H2,(H,23,30)(H,28,29)(H,32,33)(H4,21,22,24,25,31)/t12?,13-/m0/s1', 'InChI=1S/C9H13N2O8P/c12-5-3-8(11-2-1-7(13)10-9(11)14)19-6(5)4-18-20(15,16)17/h1-2,5-6,8,12H,3-4H2,(H,10,13,14)(H2,15,16,17)/t5-,6+,8+/m0/s1']	['InChI=1S/C10H15N2O8P/c1-5-3-12(10(15)11-9(5)14)8-2-6(13)7(20-8)4-19-21(16,17)18/h3,6-8,13H,2,4H2,1H3,(H,11,14,15)(H2,16,17,18)/t6-,7+,8+/m0/s1', 'InChI=1S/C19H21N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,12,21H,5-8H2,(H,24,29)(H,27,28)(H,31,32)(H4,20,22,25,26,30)/t12-/m0/s1']
	10471.0	3.4.22.40	4	Homo sapiens	29730026.0		23409		False		4	['Q13867']	753009	False	False	1	['InChI=1S/H2O/h1H2', 'InChI=1S/C55H83N17O21S3/c1-20-33(69-46(72-44(20)58)25(12-31(57)76)64-13-24(56)45(59)82)50(86)71-35(41(26-14-61-19-65-26)91-54-43(39(80)37(78)29(15-73)90-54)92-53-40(81)42(93-55(60)88)38(79)30(16-74)89-53)51(87)66-22(3)36(77)21(2)47(83)70-34(23(4)75)49(85)63-10-8-32-67-28(18-94-32)52-68-27(17-95-52)48(84)62-9-7-11-96(5)6/h14,17-19,21-25,29-30,34-43,53-54,64,73-75,77-81H,7-13,15-16,56H2,1-6H3,(H13-,57,58,59,60,61,62,63,65,66,69,70,71,72,76,82,83,84,85,86,87,88)/p+1/t21-,22+,23+,24-,25-,29-,30+,34-,35-,36-,37+,38+,39-,40-,41-,42-,43-,53+,54-/m0/s1']	['InChI=1S/C55H82N16O22S3/c1-20-33(68-45(71-44(20)58)25(12-31(57)75)63-13-24(56)52(86)87)49(84)70-35(41(26-14-60-19-64-26)91-54-43(39(79)37(77)29(15-72)90-54)92-53-40(80)42(93-55(59)88)38(78)30(16-73)89-53)50(85)65-22(3)36(76)21(2)46(81)69-34(23(4)74)48(83)62-10-8-32-66-28(18-94-32)51-67-27(17-95-51)47(82)61-9-7-11-96(5)6/h14,17-19,21-25,29-30,34-43,53-54,63,72-74,76-80H,7-13,15-16,56H2,1-6H3,(H12-,57,58,59,60,61,62,64,65,68,69,70,71,75,81,82,83,84,85,86,87,88)/p+1/t21-,22?,23+,24-,25-,29-,30+,34-,35-,36-,37+,38+,39-,40-,41-,42-,43-,53+,54?/m0/s1', 'InChI=1S/H3N/h1H3']
	5278.0	2.3.3.13	1.7	Thermus thermophilus	29738774.0		10975		False		1.7	['Q72JC9']	755968	False	False	1	['InChI=1S/C23H38N7O17P3S/c1-12(31)51-7-6-25-14(32)4-5-26-21(35)18(34)23(2,3)9-44-50(41,42)47-49(39,40)43-8-13-17(46-48(36,37)38)16(33)22(45-13)30-11-29-15-19(24)27-10-28-20(15)30/h10-11,13,16-18,22,33-34H,4-9H2,1-3H3,(H,25,32)(H,26,35)(H,39,40)(H,41,42)(H2,24,27,28)(H2,36,37,38)/t13-,16-,17-,18+,22-/m1/s1', 'InChI=1S/H2O/h1H2', 'InChI=1S/C5H8O3/c1-3(2)4(6)5(7)8/h3H,1-2H3,(H,7,8)']	['InChI=1S/C7H12O5/c1-4(2)7(12,6(10)11)3-5(8)9/h4,12H,3H2,1-2H3,(H,8,9)(H,10,11)/t7-/m0/s1', 'InChI=1S/C21H36N7O16P3S/c1-21(2,16(31)19(32)24-4-3-12(29)23-5-6-48)8-41-47(38,39)44-46(36,37)40-7-11-15(43-45(33,34)35)14(30)20(42-11)28-10-27-13-17(22)25-9-26-18(13)28/h9-11,14-16,20,30-31,48H,3-8H2,1-2H3,(H,23,29)(H,24,32)(H,36,37)(H,38,39)(H2,22,25,26)(H2,33,34,35)/t11-,14-,15-,16+,20-/m1/s1']
	5270.0	2.3.3.13	1.2	Thermus thermophilus	29738774.0		10975		False		1.2	['Q72JC9']	755968	False	False	1	['InChI=1S/C23H38N7O17P3S/c1-12(31)51-7-6-25-14(32)4-5-26-21(35)18(34)23(2,3)9-44-50(41,42)47-49(39,40)43-8-13-17(46-48(36,37)38)16(33)22(45-13)30-11-29-15-19(24)27-10-28-20(15)30/h10-11,13,16-18,22,33-34H,4-9H2,1-3H3,(H,25,32)(H,26,35)(H,39,40)(H,41,42)(H2,24,27,28)(H2,36,37,38)/t13-,16-,17-,18+,22-/m1/s1', 'InChI=1S/H2O/h1H2', 'InChI=1S/C5H8O3/c1-3(2)4(6)5(7)8/h3H,1-2H3,(H,7,8)']	['InChI=1S/C7H12O5/c1-4(2)7(12,6(10)11)3-5(8)9/h4,12H,3H2,1-2H3,(H,8,9)(H,10,11)/t7-/m0/s1', 'InChI=1S/C21H36N7O16P3S/c1-21(2,16(31)19(32)24-4-3-12(29)23-5-6-48)8-41-47(38,39)44-46(36,37)40-7-11-15(43-45(33,34)35)14(30)20(42-11)28-10-27-13-17(22)25-9-26-18(13)28/h9-11,14-16,20,30-31,48H,3-8H2,1-2H3,(H,23,29)(H,24,32)(H,36,37)(H,38,39)(H2,22,25,26)(H2,33,34,35)/t11-,14-,15-,16+,20-/m1/s1']
	13296.0	4.3.1.18	2.6	Dictyostelium discoideum	29740415.0		29575		False		2.6	['Q54HH2']	747858	False	False	1	['InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m1/s1']	['InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)/p-1', 'InChI=1S/H3N/h1H3']
	12887.0	4.2.1.18	23.4	Arabidopsis thaliana	29742810.0		28818		False		23.4	['F4JML5']	748959	False	False	1	['InChI=1S/C27H44N7O20P3S/c1-26(2,21(40)24(41)30-5-4-15(35)29-6-7-58-17(38)9-27(3,42)8-16(36)37)11-51-57(48,49)54-56(46,47)50-10-14-20(53-55(43,44)45)19(39)25(52-14)34-13-33-18-22(28)31-12-32-23(18)34/h12-14,19-21,25,39-40,42H,4-11H2,1-3H3,(H,29,35)(H,30,41)(H,36,37)(H,46,47)(H,48,49)(H2,28,31,32)(H2,43,44,45)/t14-,19-,20-,21+,25-,27+/m1/s1']	['InChI=1S/C27H42N7O19P3S/c1-14(8-17(36)37)9-18(38)57-7-6-29-16(35)4-5-30-25(41)22(40)27(2,3)11-50-56(47,48)53-55(45,46)49-10-15-21(52-54(42,43)44)20(39)26(51-15)34-13-33-19-23(28)31-12-32-24(19)34/h8,12-13,15,20-22,26,39-40H,4-7,9-11H2,1-3H3,(H,29,35)(H,30,41)(H,36,37)(H,45,46)(H,47,48)(H2,28,31,32)(H2,42,43,44)/b14-8+/t15-,20-,21-,22+,26-/m1/s1', 'InChI=1S/H2O/h1H2']
	13460.0	4.3.3.7	56	Triticum aestivum	29744651.0		29818		False		56	['P24846']	749039	False	False	1	['InChI=1S/C4H7NO3/c5-3(1-2-6)4(7)8/h2-3H,1,5H2,(H,7,8)/t3-/m0/s1', 'InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)/p-1']	['InChI=1S/H2O/h1H2', 'InChI=1S/C7H9NO5/c9-3-1-4(6(10)11)8-5(2-3)7(12)13/h3-4,9H,1-2H2,(H,10,11)(H,12,13)/p-2/t3-,4-/m0/s1']
	8660.0	3.1.3.89	1	Saccharomyces cerevisiae	29752939.0		17318		False		1	['P53144']	749824	False	False	1	['InChI=1S/H2O/h1H2', 'InChI=1S/C10H14N5O6P/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(16)6(21-7)2-20-22(17,18)19/h3-7,16H,1-2H2,(H2,11,12,13)(H2,17,18,19)/t5-,6+,7+/m0/s1']	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)/t5-,6+,7+/m0/s1']
	8667.0	3.1.3.89	1.1	Saccharomyces cerevisiae	29752939.0		17321		False		1.1	['P53144']	749824	False	False	1	['InChI=1S/C10H15N2O8P/c1-5-3-12(10(15)11-9(5)14)8-2-6(13)7(20-8)4-19-21(16,17)18/h3,6-8,13H,2,4H2,1H3,(H,11,14,15)(H2,16,17,18)/t6-,7+,8+/m0/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C10H14N2O5/c1-5-3-12(10(16)11-9(5)15)8-2-6(14)7(4-13)17-8/h3,6-8,13-14H,2,4H2,1H3,(H,11,15,16)/t6-,7+,8+/m0/s1']
	8664.0	3.1.3.89	1.2	Saccharomyces cerevisiae	29752939.0		17320		False		1.2	['P53144']	749824	False	False	1	['InChI=1S/C10H14N5O7P/c11-10-13-8-7(9(17)14-10)12-3-15(8)6-1-4(16)5(22-6)2-21-23(18,19)20/h3-6,16H,1-2H2,(H2,18,19,20)(H3,11,13,14,17)/t4-,5+,6+/m0/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C10H13N5O4/c11-10-13-8-7(9(18)14-10)12-3-15(8)6-1-4(17)5(2-16)19-6/h3-6,16-17H,1-2H2,(H3,11,13,14,18)/t4-,5+,6+/m0/s1']
	8662.0	3.1.3.89	0.28	Saccharomyces cerevisiae	29752939.0		17319		False		0.28	['P53144']	749824	False	False	1	['InChI=1S/H2O/h1H2', 'InChI=1S/C9H14N3O7P/c10-7-1-2-12(9(14)11-7)8-3-5(13)6(19-8)4-18-20(15,16)17/h1-2,5-6,8,13H,3-4H2,(H2,10,11,14)(H2,15,16,17)/t5-,6+,8+/m0/s1']	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C4H7N3/c5-4-1-2-6-3-7-4/h1-2,6H,3H2,(H2,5,7)']
	8657.0	3.1.3.89	3.48	Saccharomyces cerevisiae	29752939.0		17317		False		3.48	['P53144']	749824	False	False	1	['InChI=1S/C6H6NO6P/c8-7(9)5-1-3-6(4-2-5)13-14(10,11)12/h1-4H,(H2,10,11,12)', 'InChI=1S/H2O/h1H2']	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H']
	4463.0	2.1.1.140	0.6	Coptis japonica	29791083.0		8948		False		0.6	['Q948P7']	755791	False	False	1	['InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/t7-,8+,10+,11+,14+,27?/m0/s1', 'InChI=1S/C11H15NO2/c1-13-10-5-8-3-4-12-7-9(8)6-11(10)14-2/h5-6,12H,3-4,7H2,1-2H3']	['InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1', 'InChI=1S/C12H17NO2/c1-13-5-4-9-6-11(14-2)12(15-3)7-10(9)8-13/h6-7H,4-5,8H2,1-3H3']
	8426.0	3.1.3.16	4.74	Thermococcus kodakarensis	29791483.0		16858		False		4.74	['Q8X270']	751975	False	False	1	['InChI=1S/H2O/h1H2', 'InChI=1S/C10H7F2O6P/c1-4-2-7(13)17-9-5(4)3-6(11)10(8(9)12)18-19(14,15)16/h2-3H,1H3,(H2,14,15,16)']	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C10H6F2O3/c1-4-2-7(13)15-10-5(4)3-6(11)9(14)8(10)12/h2-3,14H,1H3']
	8427.0	3.1.3.16	30	Thermococcus kodakarensis	29791483.0		16858		False		30	['Q8X270']	751975	False	False	1	['InChI=1S/H2O/h1H2', 'InChI=1S/C10H7F2O6P/c1-4-2-7(13)17-9-5(4)3-6(11)10(8(9)12)18-19(14,15)16/h2-3H,1H3,(H2,14,15,16)']	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C10H6F2O3/c1-4-2-7(13)15-10-5(4)3-6(11)9(14)8(10)12/h2-3,14H,1H3']
	8554.0	3.1.3.48	30	Thermococcus kodakarensis	29791483.0		17105		False		30	['Q8X270']	751975	False	False	1	['InChI=1S/H2O/h1H2', 'InChI=1S/C10H7F2O6P/c1-4-2-7(13)17-9-5(4)3-6(11)10(8(9)12)18-19(14,15)16/h2-3H,1H3,(H2,14,15,16)']	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C10H6F2O3/c1-4-2-7(13)15-10-5(4)3-6(11)9(14)8(10)12/h2-3,14H,1H3']
	8552.0	3.1.3.48	4.74	Thermococcus kodakarensis	29791483.0		17105		False		4.74	['Q8X270']	751975	False	False	1	['InChI=1S/H2O/h1H2', 'InChI=1S/C10H7F2O6P/c1-4-2-7(13)17-9-5(4)3-6(11)10(8(9)12)18-19(14,15)16/h2-3H,1H3,(H2,14,15,16)']	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C10H6F2O3/c1-4-2-7(13)15-10-5(4)3-6(11)9(14)8(10)12/h2-3,14H,1H3']
	8013.0	3.1.1.73	17	Fusarium oxysporum	29795702.0		16113		False		17	['A0A1D3S5H0']	751979	False	False	1	['InChI=1S/C12H14O5/c1-15-9-6-8(4-5-11(13)17-3)7-10(16-2)12(9)14/h4-7,14H,1-3H3/b5-4+', 'InChI=1S/H2O/h1H2']	['InChI=1S/C11H12O5/c1-15-8-5-7(3-4-10(12)13)6-9(16-2)11(8)14/h3-6,14H,1-2H3,(H,12,13)/b4-3+', 'InChI=1S/CH4O/c1-2/h2H,1H3']
